,Unnamed: 0,Event Title,Organizer,Artists,Location,Venue Name,Venue Link,Heure,Date,Price,Event Link,Genres
493,493,LA + GROSSE SOIREE HIP HOP DE FRANCE START GAME EPISODE 15,BK PRODUCTIONS,,"3 Port des Champs-Élysées, 75008 Paris, France",Bridge Club,"https://www.google.com/maps/search/Bridge%20Club%2C%203%20Port%20des%20Champs-%C3%89lys%C3%A9es%2C%2075008%20Paris%2C%20France/@48.8640808,2.3121334,17z",22:00 à 05:00,2024-01-27,"262,50 €",https://shotgun.live/events/la-grosse-soiree-hip-hop-de-france-start-game-episode-15,
494,494,La Dancing # Samedi 27 Jan,Etoiles,"David Stepanoff, Marc  Ryan, Sam Karlson","61 Rue du Château d'Eau, 75010 Paris, France",Les Étoiles,"https://www.google.com/maps/search/Les%20%C3%89toiles%2C%2061%20Rue%20du%20Ch%C3%A2teau%20d'Eau%2C%2075010%20Paris%2C%20France/@48.872467,2.35517,17z",23:55 à 06:00,2024-01-27,"12,99 €",https://shotgun.live/events/la-dancing-samedi-27-jan,"electro, hip hop, r&b, pop, dance, house"
495,495,LESS DRAMA MORE TECHNO #45,LDMT events,"REXER, Hugo Prime, dramaglitters, BEN MANSON","109 Rue Oberkampf, 75011 Paris, France",Nouveau Casino,"https://www.google.com/maps/search/Nouveau%20Casino%2C%20109%20Rue%20Oberkampf%2C%2075011%20Paris%2C%20France/@48.8658713,2.3778975,17z",23:59 à 07:00,2024-01-27,,https://shotgun.live/events/less-drama-more-techno-45,techno
496,496,Dessine-moi un After [REPORT DIMANCHE 28 JANVIER],L'esprit Léger,"L'ESPRIT LEGER, 𝗤𝗨𝗔𝗥𝗧𝗜𝗘𝗥 𝗟𝗜𝗕𝗥𝗘 𝗖𝗢𝗟𝗟𝗘𝗖𝗧𝗜𝗙, zozolonie, tony - ultime1988, DJ Overclock, Longneck, Mycelium Shroom Syndicate","94200 Ivry-sur-Seine, France",Non mentionné,"https://www.google.com/maps/search/94200%20Ivry-sur-Seine%2C%20France/@48.813055,2.38822,17z",06:30 à 20:30,2024-01-28,"6,50 €",https://shotgun.live/events/dessine-moi-un-after-2,"techno, disco house, micro house, ghettotech, progressive house"
497,497,Frequency : Battle international de danse électro,Gaité Lyrique,,"3bis Rue Papin, 75003 Paris, France",La Gaîté Lyrique,"https://www.google.com/maps/search/La%20Ga%C3%AEt%C3%A9%20Lyrique%2C%203bis%20Rue%20Papin%2C%2075003%20Paris%2C%20France/@48.8665593,2.3535511,17z",16:00 à 23:00,2024-01-28,"15,05 €",https://shotgun.live/events/frequency-battle-international-de-danse-electro,"electro, dance"
498,498,"After O'Clock : Chill, Wlderz & Abs8lute",GLAZART,"ABS8LUTE, Wlderz, Glazart","7 Av. de la Prte de la Villette, 75019 Paris, France",Glazart,"https://www.google.com/maps/search/Glazart%2C%207%20Av.%20de%20la%20Prte%20de%20la%20Villette%2C%2075019%20Paris%2C%20France/@48.899326,2.3867336,17z",06:00 à 16:00,2024-01-28,"9,50 €",https://shotgun.live/events/after-o-clock-chill-wlderz-abs-8-lute,techno
499,499,Roda de l'Ermitage - Wallace Negão,Studio de l'Ermitage,,"8 Rue de l'Ermitage, 75020 Paris, France",Studio de l'Ermitage,"https://www.google.com/maps/search/Studio%20de%20l'Ermitage%2C%208%20Rue%20de%20l'Ermitage%2C%2075020%20Paris%2C%20France/@48.87,2.3916667,17z",20:00 à 23:55,2024-01-28,"15,99 €",https://shotgun.live/events/roda-de-l-ermitage-wallace-negao,brazilian
500,500,KÖMMA : Ae:ther,KOMMA,"Ae:ther, I Promised Mom","65 Rue Pierre Charron, 75008 Paris, France",Non mentionné,"https://www.google.com/maps/search/65%20Rue%20Pierre%20Charron%2C%2075008%20Paris%2C%20France/@48.8701396,2.3040972,17z",23:59 à 07:00,2024-01-31,"21,00 €",https://shotgun.live/events/komma-ae-ther,"melodic house & techno, house"
501,501,SIERRA,LE PERISCOPE,,"Parc de, Parc de la Villette, 211 Av. Jean Jaurès, 75019 Paris, France",Le Trabendo,"https://www.google.com/maps/search/Le%20Trabendo%2C%20Parc%20de%2C%20Parc%20de%20la%20Villette%2C%20211%20Av.%20Jean%20Jaur%C3%A8s%2C%2075019%20Paris%2C%20France/@48.8926277,2.3939626,17z",20:00 à 22:30,2024-01-31,"26,00 €",https://shotgun.live/events/sierra,"electro, dark wave, minimal synth, metal"
502,502,Concerts : Carte blanche pour Denis Bortek (Jad Wio),tsc records live,,"5/7 Rue Moret, 75011 Paris, France",L'International,"https://www.google.com/maps/search/L'International%2C%205%2F7%20Rue%20Moret%2C%2075011%20Paris%2C%20France/@48.866729,2.3796746,17z",19:00 à 00:00,2024-02-01,"7,99 €",https://shotgun.live/events/concerts-carte-blanche-pour-denis-bortek-jad-wio,indie rock
503,503,"BELLE EPOQUE! W/ MIRA, SHIMON, EDOUARD!",Silencio Club,"Edouard! / Belle Epoque!, Mira_Kater, shimon","142 Rue Montmartre, 75002 Paris, France",Silencio Club,"https://www.google.com/maps/search/Silencio%20Club%2C%20142%20Rue%20Montmartre%2C%2075002%20Paris%2C%20France/@48.8689515,2.3434538,17z",23:00 à 06:00,2024-02-01,"10,00 €",https://shotgun.live/events/belle-epoque-w-mira-edouard-guests,"house, electro"
504,504,Groovy Club: Dimitri From Paris x De La Groove x Cookie Rec.,Groovy Club,"Dimitri from Paris, De La Groove Records, Cookie Records, Chinau, Knuckle G, Pedro de Montélimar, Dielli, Larry G, Mona Rennalls Agency","Palais De Tokyo, 13 Av. du Président Wilson, 75016 Paris, France",YOYO,"https://www.google.com/maps/search/YOYO%2C%20Palais%20De%20Tokyo%2C%2013%20Av.%20du%20Pr%C3%A9sident%20Wilson%2C%2075016%20Paris%2C%20France/@48.864188,2.296512,17z",23:30 à 06:00,2024-02-02,"14,69 €",https://shotgun.live/events/groovy-club-dimitri-from-paris-x-de-la-groove-x-cookie-rec,"house, disco, disco house, electro"
505,505,"Free Your Funk : Guts, Cotonete, K.O.G",LA BELLEVILLOISE,"GUTS, K.O.G & the Zongo Brigade","19-21 Rue Boyer, 75020 Paris, France",La Bellevilloise,"https://www.google.com/maps/search/La%20Bellevilloise%2C%2019-21%20Rue%20Boyer%2C%2075020%20Paris%2C%20France/@48.8683511,2.3921569,17z",21:00 à 05:30,2024-02-02,"25,00 €",https://shotgun.live/events/free-your-funk-guts-cotonete-k-o-g-sound-system,
506,506,"GENIE act 5 : Chambord, Elif, Islandman",HORDE,"Elif, Islandman, Chambord","59 Bd Macdonald, 75019 Paris, France",Cabaret Sauvage,"https://www.google.com/maps/search/Cabaret%20Sauvage%2C%2059%20Bd%20Macdonald%2C%2075019%20Paris%2C%20France/@48.8954475,2.3921596,17z",22:00 à 06:00,2024-02-02,"26,88 €",https://shotgun.live/events/genie-act-5-chambord-elif-islandman,"downtempo, electro, electronica, minimal techno, techno"
507,507,1885 : Chapitre I,Leiden Agency,"DJ MELL G / JUICY GANG RECORDS, KHELI, 𝕸𝖊𝖑𝖆𝖓𝖎𝖊 𝕳𝖆𝖛𝖊𝖓𝖘, Unklevon, To Van Kao",Lieu secret,Non mentionné,Lieu secret,00:00 à 08:00,2024-02-02,"26,25 €",https://shotgun.live/events/1885-chapitre-i,"ebm, electro, industrial, techno, minimal techno"
508,508,Newtrack présente : Italo sur l'eau,NEWTRACK,"Arabian Panther النمر العربي, Joe Lewandowski, Ixpé, no one famous, Karla Lynch, Romain Dafalgang","69 Port de la Rapée, 75012 Paris, France",Le Mazette,"https://www.google.com/maps/search/Le%20Mazette%2C%2069%20Port%20de%20la%20Rap%C3%A9e%2C%2075012%20Paris%2C%20France/@48.8433165,2.3693186,17z",20:00 à 06:00,2024-02-02,"12,99 €",https://shotgun.live/events/newtrack-presente-italo-sur-l-eau,"italo disco, ibm, ebm, house, disco"
509,509,LOWLESS X MOSTRA,LA BOULE NOIRE,"Timnah, Hewan Aman | ሔዋን, Alcachofa","120 Blvd Marguerite de Rochechouart, 75018 Paris, France",La Boule Noire,"https://www.google.com/maps/search/La%20Boule%20Noire%2C%20120%20Blvd%20Marguerite%20de%20Rochechouart%2C%2075018%20Paris%2C%20France/@48.8823806,2.3402944,17z",22:00 à 04:30,2024-02-02,"13,19 €",https://shotgun.live/events/lowless,
510,510,Winter,Course Croisière EDHEC,,"4 Quai Saint-Bernard, 75005 Paris, France",Non mentionné,"https://www.google.com/maps/search/4%20Quai%20Saint-Bernard%2C%2075005%20Paris%2C%20France/@48.8473719,2.3618804,17z",23:00 à 05:00,2024-02-02,"17,60 €",https://shotgun.live/events/winter,"house, electro, disco, disco house, dance, electro house"
511,511,Le Bal du 10eme # Vend 02 Fev,Etoiles,"David Stepanoff, Marc  Ryan","61 Rue du Château d'Eau, 75010 Paris, France",Les Étoiles,"https://www.google.com/maps/search/Les%20%C3%89toiles%2C%2061%20Rue%20du%20Ch%C3%A2teau%20d'Eau%2C%2075010%20Paris%2C%20France/@48.872467,2.35517,17z",23:55 à 06:00,2024-02-02,"12,99 €",https://shotgun.live/events/le-bal-du-10-eme-vend-02-fev,"pop rock, hip hop, r&b, house, dance, disco"
512,512,FM booking 15 years anniversary,GAIA reloaded,"Ace Ventura, Alien Art, Captain Hook, Drip_Drop, GOROVICH, Outsiders ®, Skizologic",Lieu secret,Non mentionné,Lieu secret,23:00 à 09:00,2024-02-03,"30,00 €",https://shotgun.live/events/fm-booking-15-years-anniversary,"psytrance, progressive psytrance, progressive trance, trance, acid techno"
513,513,"WE ARE RAVE : Creeds & Helen Ka, Neika, Marhu, Neurotribe...",BACK TO THE RAVE,"Creeds, Helen Ka, Neika, MARHU, Neurotribe, KYZWALL","59 Bd Macdonald, 75019 Paris, France",Cabaret Sauvage,"https://www.google.com/maps/search/Cabaret%20Sauvage%2C%2059%20Bd%20Macdonald%2C%2075019%20Paris%2C%20France/@48.8954475,2.3921596,17z",23:59 à 06:00,2024-02-03,"23,10 €",https://shotgun.live/events/we-are-rave-creeds-helen-ka-neika-marhu-neurotribe,"hardcore, acidcore, hard techno, neorave, acid techno"
514,514,Dixmontel & Radio Sofa,Radio Sofa,"Théo Muller, Salma Rosa, Pont-Levis ☮︎ Drawbridge, Grosso Modo, RADIO SOFA","14 Av. Edouard Vaillant, 93500 Pantin, France",La Cité Fertile,"https://www.google.com/maps/search/La%20Cit%C3%A9%20Fertile%2C%2014%20Av.%20Edouard%20Vaillant%2C%2093500%20Pantin%2C%20France/@48.898951,2.3987957,17z",15:00 à 00:30,2024-02-03,"8,99 €",https://shotgun.live/events/dixmontel-radio-sofa,"dub, bass, trance"
515,515,"Bonne Nuit w/ Hayley Zalassi, Ecran Total, Longneck & more",Le Mazette,"Hayley Zalassi, Longneck, Camille Lockhart aka Ecran Total, Sonya Sam","69 Port de la Rapée, 75012 Paris, France",Le Mazette,"https://www.google.com/maps/search/Le%20Mazette%2C%2069%20Port%20de%20la%20Rap%C3%A9e%2C%2075012%20Paris%2C%20France/@48.8433165,2.3693186,17z",20:00 à 06:00,2024-02-03,"10,99 €",https://shotgun.live/events/bonne-nuit-w-hayley-zalassi-ecran-total-longneck-more,"house, electro"
516,516,M1K PRESENTS : FASTER & LOUDER,M1K Event,"Soulblast, Røza, COSY NGHTMRE, FURYTEMPO, The Immortal, J U L I U S, Capytempo",Lieu secret,Non mentionné,Lieu secret,21:30 à 05:30,2024-02-03,"23,99 €",https://shotgun.live/events/m-1-k-presents-faster-louder,"hardcore, frenchcore, hardtek, hardstyle, gabber"
517,517,ANTIMATIERE #2,Antimatière,,"22 Rue François Truffaut, 75012 Paris, France",Non mentionné,"https://www.google.com/maps/search/22%20Rue%20Fran%C3%A7ois%20Truffaut%2C%2075012%20Paris%2C%20France/@48.8329474,2.3857044,17z",22:00 à 05:00,2024-02-03,"12,99 €",https://shotgun.live/events/antimatiere-2,techno
518,518,"[ REPORTÉ] Antigone, Emma B Novaj & Saverio, Prauze, ABTH",NO SIGNAL,"Antigone, EMMA B, Saverio, Prauze, ABTH, GREG CSR, Novaj 新し, Margaux Kintsugi","Paris, France",Non mentionné,"https://www.google.com/maps/search/Paris%2C%20France/@48.856614,2.3522219,17z",23:00 à 09:00,2024-02-03,,https://shotgun.live/events/no-signal-010-antigone-emma-b-saverio-prauze-novaj-abth,"tech house, melodic house & techno, minimal techno, minimal house, micro house, electro house"
519,519,MASTER SQUAT X KINK ME : Dark Resolution,Master Squat,,Lieu secret,Non mentionné,Lieu secret,23:00 à 08:00,2024-02-03,"25,20 €",https://shotgun.live/events/master-squat-x-kink-me-dark-resolution,"techno, german techno"
520,520,"CAD/NCE Club Edition w/ Andy Luff, Sam Bangura & more",wonderlab,"Andy Luff, Sam Bangura, Min8, Alaa Djebali, chedy","Espl. Johnny Hallyday, 75012 Paris, France",Non mentionné,"https://www.google.com/maps/search/Espl.%20Johnny%20Hallyday%2C%2075012%20Paris%2C%20France/@48.8401319,2.3789948,17z",20:00 à 05:00,2024-02-03,"15,99 €",https://shotgun.live/events/cad-nce-club-edition,"uk garage, micro house, electro, minimal house, breakbeat"
521,521,Le carnaval du beat : Fantasmagories,Beat And Beer,,"60 Bd Charles de Gaulle, 92240 Malakoff, France",Non mentionné,"https://www.google.com/maps/search/60%20Bd%20Charles%20de%20Gaulle%2C%2092240%20Malakoff%2C%20France/@48.8215745,2.29704,17z",16:30 à 04:00,2024-02-03,"12,99 €",https://shotgun.live/events/le-carnaval-du-beat-fantasmagories,
522,522,SENTENCE,Prunesse Domoraud,Estère,"99 Rue de Belleville, 75019 Paris, France",Non mentionné,"https://www.google.com/maps/search/99%20Rue%20de%20Belleville%2C%2075019%20Paris%2C%20France/@48.8743589,2.3858909,17z",19:30 à 02:00,2024-02-03,,https://shotgun.live/events/sentence,"acid house, rap, techno, deep techno, r&b, trap"
523,523,Generation 90 vs 2000 ( Sam 03 Fev ),Noctambuzz,Dj Kakashi,"23 Quai Valéry Giscard d'Estaing Face au, 75007 Paris, France",Bateau Concorde Atlantique,"https://www.google.com/maps/search/Bateau%20Concorde%20Atlantique%2C%2023%20Quai%20Val%C3%A9ry%20Giscard%20d'Estaing%20Face%20au%2C%2075007%20Paris%2C%20France/@48.8621239,2.3223502,17z",23:00 à 06:00,2024-02-03,"10,99 €",https://shotgun.live/events/generation-90-vs-2000-sam-03-fev,"house, dance, pop, pop rock, hip hop, r&b"
524,524,La Dancing # Samedi 03 Fev,Etoiles,"David Stepanoff, Marc  Ryan, Sam Karlson","61 Rue du Château d'Eau, 75010 Paris, France",Les Étoiles,"https://www.google.com/maps/search/Les%20%C3%89toiles%2C%2061%20Rue%20du%20Ch%C3%A2teau%20d'Eau%2C%2075010%20Paris%2C%20France/@48.872467,2.35517,17z",23:55 à 06:00,2024-02-03,"12,99 €",https://shotgun.live/events/la-dancing-samedi-03-fev,"electro, hip hop, r&b, pop, dance, house"
525,525,Bring Your Soul #2,LA BELLEVILLOISE,,"19-21 Rue Boyer, 75020 Paris, France",La Bellevilloise,"https://www.google.com/maps/search/La%20Bellevilloise%2C%2019-21%20Rue%20Boyer%2C%2075020%20Paris%2C%20France/@48.8683511,2.3921569,17z",13:00 à 18:30,2024-02-04,"10,00 €",https://shotgun.live/events/bring-your-soul-2,"hip hop, funk"
526,526,Brutalismus 3000,TALENT BOUTIQUE,Brutalismus 3000,"16 Rue de Clichy, 75009 Paris, France",Casino de Paris,"https://www.google.com/maps/search/Casino%20de%20Paris%2C%2016%20Rue%20de%20Clichy%2C%2075009%20Paris%2C%20France/@48.8783148,2.3301076,17z",20:00 à 23:00,2024-02-07,"40,60 €",https://shotgun.live/events/brutalismus-3000,electro
527,527,SOUFFRANCE - LA CIGALE,HIGH-LO,,"120 Blvd Marguerite de Rochechouart, 75018 Paris, France",La Cigale,"https://www.google.com/maps/search/La%20Cigale%2C%20120%20Blvd%20Marguerite%20de%20Rochechouart%2C%2075018%20Paris%2C%20France/@48.8825186,2.3401626,17z",19:00 à 22:30,2024-02-07,"26,00 €",https://shotgun.live/events/souffrance-la-cigale,rap
528,528,KÖMMA : Fort Romeau + Wahm,KOMMA,"Fort Romeau, WAHM","65 Rue Pierre Charron, 75008 Paris, France",Non mentionné,"https://www.google.com/maps/search/65%20Rue%20Pierre%20Charron%2C%2075008%20Paris%2C%20France/@48.8701396,2.3040972,17z",23:59 à 07:00,2024-02-07,"10,99 €",https://shotgun.live/events/komma-fort-romeau-wahm-live-barka,"melodic house & techno, indie dance, house"
529,529,SavicProductions s'invite à la JAVA,LA JAVA,,"149 Rue Montmartre, 75002 Paris, France",La Java,"https://www.google.com/maps/search/La%20Java%2C%20149%20Rue%20Montmartre%2C%2075002%20Paris%2C%20France/@48.8703609,2.3424249,17z",20:00,2024-02-08,"10,69 €",https://shotgun.live/events/savic-productions-s-invite-a-la-java,rap
530,530,Magenta Club @ Punk Paradise (8 fév 24),Groovalizacion,,"44 Rue de la Folie Méricourt, 75011 Paris, France",Punk Paradise,"https://www.google.com/maps/search/Punk%20Paradise%2C%2044%20Rue%20de%20la%20Folie%20M%C3%A9ricourt%2C%2075011%20Paris%2C%20France/@48.8636957,2.3724211,17z",20:00 à 01:00,2024-02-08,"10,99 €",https://shotgun.live/events/magenta-punk-paradise-8-fev-24,"pop, synthpop"
531,531,Clark - 08.02.2024,Le Trabendo,,"Parc de, Parc de la Villette, 211 Av. Jean Jaurès, 75019 Paris, France",Le Trabendo,"https://www.google.com/maps/search/Le%20Trabendo%2C%20Parc%20de%2C%20Parc%20de%20la%20Villette%2C%20211%20Av.%20Jean%20Jaur%C3%A8s%2C%2075019%20Paris%2C%20France/@48.8926277,2.3939626,17z",19:00 à 23:00,2024-02-08,"29,00 €",https://shotgun.live/events/clark-08-02-2024,electro
532,532,"LB aka LABAT - All Night Long • Le Trabendo, Paris",Le Trabendo,LB aka LABAT,"Parc de, Parc de la Villette, 211 Av. Jean Jaurès, 75019 Paris, France",Le Trabendo,"https://www.google.com/maps/search/Le%20Trabendo%2C%20Parc%20de%2C%20Parc%20de%20la%20Villette%2C%20211%20Av.%20Jean%20Jaur%C3%A8s%2C%2075019%20Paris%2C%20France/@48.8926277,2.3939626,17z",23:59 à 06:00,2024-02-09,,https://shotgun.live/events/lb-aka-labat-all-night-long-le-trabendo-paris,"electro, acid house, house, detroit techno"
533,533,NEXUS x WARUM : BILLX | RUSSIAN VILLAGE BOYS | HYSTA & More,Nexus,"Billx, RUSSIAN VILLAGE BOYS, Hysta, Mila Dietrich","100 Av. du Général Leclerc, 93500 Pantin, France",Nexus,"https://www.google.com/maps/search/Nexus%2C%20100%20Av.%20du%20G%C3%A9n%C3%A9ral%20Leclerc%2C%2093500%20Pantin%2C%20France/@48.8971575,2.405313,17z",23:00 à 07:00,2024-02-09,"27,98 €",https://shotgun.live/events/nexus-x-warum-billx-l-russian-village-boys-l-hysta-more,"hardcore, hardtek, acidcore, gabber, frenchcore, psytrance"
534,534,¡Karma Sutra #3?,CABARET SAUVAGE,"Robert Dietz, Mic Mac, Doublure, Punky & The Brain, Paul Lution","59 Bd Macdonald, 75019 Paris, France",Cabaret Sauvage,"https://www.google.com/maps/search/Cabaret%20Sauvage%2C%2059%20Bd%20Macdonald%2C%2075019%20Paris%2C%20France/@48.8954475,2.3921596,17z",22:00 à 06:30,2024-02-09,"12,99 €",https://shotgun.live/events/karma-sutra-2,"electro, techno, micro house"
535,535,ONE NIGHT IN PARIS - FOLIE DOUCE -  CONCORDE ATLANTIQUE,Agence Avènement,,"23 Quai Anatole France Face au, 75007 Paris, France",Bateau Concorde Atlantique,"https://www.google.com/maps/search/Bateau%20Concorde%20Atlantique%2C%2023%20Quai%20Anatole%20France%20Face%20au%2C%2075007%20Paris%2C%20France/@48.8621239,2.3223502,17z",23:00 à 06:00,2024-02-09,"15,69 €",https://shotgun.live/events/one-night-in-paris-folie-douce-concorde-atlantique,"rap, trap"
536,536,Pompelope w/ Ears on Earth,Pompelope,"Pompelope, Ears On Earth","18 Av. de la République, 93170 Bagnolet, France",Le Sample,"https://www.google.com/maps/search/Le%20Sample%2C%2018%20Av.%20de%20la%20R%C3%A9publique%2C%2093170%20Bagnolet%2C%20France/@48.8628458,2.4149371,17z",14:00 à 00:00,2024-02-09,"8,99 €",https://shotgun.live/events/pompelope-w-ears-on-earth,"downtempo, trance, progressive house, dub, tribal house, italo disco"
537,537,ONE NIGHT IN PARIS - FOLIE DOUCE- RIVER'S KNG,Agence Avènement,,"4 Quai Saint-Bernard, 75005 Paris, France",River's King,"https://www.google.com/maps/search/River's%20King%2C%204%20Quai%20Saint-Bernard%2C%2075005%20Paris%2C%20France/@48.8470099,2.3619808,17z",23:00 à 06:00,2024-02-09,"15,69 €",https://shotgun.live/events/one-night-in-paris-folie-douce-river-s-kng,"rap, trap, house"
538,538,Le Bal du 10eme # Vend 09 Fev,Etoiles,"David Stepanoff, Marc  Ryan","61 Rue du Château d'Eau, 75010 Paris, France",Les Étoiles,"https://www.google.com/maps/search/Les%20%C3%89toiles%2C%2061%20Rue%20du%20Ch%C3%A2teau%20d'Eau%2C%2075010%20Paris%2C%20France/@48.872467,2.35517,17z",23:55 à 06:00,2024-02-09,"12,99 €",https://shotgun.live/events/le-bal-du-10-eme-vend-09-fev,"pop rock, hip hop, r&b, house, dance, disco"
539,539,Pisica : Psytrance Edition,PISICA,"Avalon (Nano Records), Astral-Projection, Sonic Species, Jumpstreet (Looney Moon), Nataraja Records, Pisica Records","21 Av. de la Prte de Châtillon, 75014 Paris, France",Institut du Judo,"https://www.google.com/maps/search/Institut%20du%20Judo%2C%2021%20Av.%20de%20la%20Prte%20de%20Ch%C3%A2tillon%2C%2075014%20Paris%2C%20France/@48.8226916,2.3159817,17z",23:00 à 08:00,2024-02-10,"24,15 €",https://shotgun.live/events/pisica-psytrance-edition,"trance, psytrance, hard trance, dark psytrance, progressive trance, progressive psytrance"
540,540,PANTHEON presents : MAHMUT ORHAN - 10/02,Maori Production,Mahmut Orhan,"8 Port des Invalides, 75007 Paris, France",Non mentionné,"https://www.google.com/maps/search/8%20Port%20des%20Invalides%2C%2075007%20Paris%2C%20France/@48.863155,2.312947,17z",23:45 à 06:00,2024-02-10,"73,50 €",https://shotgun.live/events/pantheon-presents-mahmut-orhan-10-02,
541,541,Le Bringuebal - Studio de l'Ermitage,Studio de l'Ermitage,lebringuebal,"8 Rue de l'Ermitage, 75020 Paris, France",Studio de l'Ermitage,"https://www.google.com/maps/search/Studio%20de%20l'Ermitage%2C%208%20Rue%20de%20l'Ermitage%2C%2075020%20Paris%2C%20France/@48.87,2.3916667,17z",20:30 à 23:55,2024-02-10,"15,99 €",https://shotgun.live/events/le-bringuebal-studio-de-l-ermitage,
542,542,El Hey présente : Puissance 5,Le Mazette,"Duane, IAMBP, Paquita Gordon, Wooka","69 Port de la Rapée, 75012 Paris, France",Le Mazette,"https://www.google.com/maps/search/Le%20Mazette%2C%2069%20Port%20de%20la%20Rap%C3%A9e%2C%2075012%20Paris%2C%20France/@48.8433165,2.3693186,17z",22:00 à 06:00,2024-02-10,"10,99 €",https://shotgun.live/events/el-hey-presente-puissance-5,"house, electro, minimal house, techno"
543,543,La Dancing # Samedi 10 Fev,Etoiles,"David Stepanoff, Marc  Ryan, Sam Karlson","61 Rue du Château d'Eau, 75010 Paris, France",Les Étoiles,"https://www.google.com/maps/search/Les%20%C3%89toiles%2C%2061%20Rue%20du%20Ch%C3%A2teau%20d'Eau%2C%2075010%20Paris%2C%20France/@48.872467,2.35517,17z",23:55 à 06:00,2024-02-10,"12,99 €",https://shotgun.live/events/la-dancing-samedi-10-fev,"electro, hip hop, r&b, pop, dance, house"
544,544,"KÖMMA : Musumeci, Edouard!",KOMMA,"Musumeci, Edouard! / Belle Epoque!, Gallo.","65 Rue Pierre Charron, 75008 Paris, France",Non mentionné,"https://www.google.com/maps/search/65%20Rue%20Pierre%20Charron%2C%2075008%20Paris%2C%20France/@48.8701396,2.3040972,17z",23:59 à 07:00,2024-02-14,"15,99 €",https://shotgun.live/events/komma-musumeci-edouard,"indie dance, melodic house & techno, house"
545,545,"BELLE EPOQUE! W/ HENRIK SCHWARZ, MARCUS WORGULL, EDOUARD!",Silencio Club,"HenrikSchwarz, Edouard! / Belle Epoque!, Marcus Worgull","142 Rue Montmartre, 75002 Paris, France",Silencio Club,"https://www.google.com/maps/search/Silencio%20Club%2C%20142%20Rue%20Montmartre%2C%2075002%20Paris%2C%20France/@48.8689515,2.3434538,17z",23:00 à 06:00,2024-02-15,"15,00 €",https://shotgun.live/events/belle-epoque-w-henrik-schwarz-marcus-worgull-edouard,"deep house, house, electro"
546,546,Les monstrueuses et Exquis / L'Anti-club / Cirque électrique,Exquis,,"Pl. du Maquis du Vercors, Paris, France",Non mentionné,"https://www.google.com/maps/search/Pl.%20du%20Maquis%20du%20Vercors%2C%20Paris%2C%20France/@48.8777194,2.408857,17z",20:00 à 23:00,2024-02-15,"9,99 €",https://shotgun.live/events/les-monstrueuses-et-exquis-l-anti-club-cirque-electrique,"rock, indie rock, psychedelic rock"
547,547,DEENA ABDELWAHED présente 'Jbal Rrsas' live,Gaité Lyrique,Deena Abdelwahed,"3bis Rue Papin, 75003 Paris, France",La Gaîté Lyrique,"https://www.google.com/maps/search/La%20Ga%C3%AEt%C3%A9%20Lyrique%2C%203bis%20Rue%20Papin%2C%2075003%20Paris%2C%20France/@48.8665593,2.3535511,17z",19:30 à 23:00,2024-02-15,"26,25 €",https://shotgun.live/events/deena-abdelwahed,"dance, electro"
548,548,T7 : FRANCIS MERCIER,T7,"Francis Mercier, ARYMÉ, Ahmed Bench, EmmanuelJal","Pl. des Insurgés de Varsovie, 75015 Paris, France",T7,"https://www.google.com/maps/search/T7%2C%20Pl.%20des%20Insurg%C3%A9s%20de%20Varsovie%2C%2075015%20Paris%2C%20France/@48.8274557,2.2920945,17z",23:00 à 06:00,2024-02-16,"39,00 €",https://shotgun.live/events/t-7-francis-mercier,"afro house, deep house, deep techno"
549,549,IMMERSION : OGUZ | ECZODIA | KRYPTON b2b ESILISE & MORE,Nexus,"OGUZ, ECZODIA, KRYPTON, 𝔢𝔰𝔦𝔩𝔦𝔰𝔢, GUS & JORG","100 Av. du Général Leclerc, 93500 Pantin, France",Nexus,"https://www.google.com/maps/search/Nexus%2C%20100%20Av.%20du%20G%C3%A9n%C3%A9ral%20Leclerc%2C%2093500%20Pantin%2C%20France/@48.8971575,2.405313,17z",23:00 à 07:00,2024-02-16,"34,99 €",https://shotgun.live/events/immersion-oguz-eczodia-krypton-b-2-b-esilise-more,"german techno, techno, hard techno, industrial techno, acid techno, electro"
550,550,Technosterone #8,LDMT events,"AIR-ONE, dramaglitters, Karmakiddo, BEN MANSON","14 Rue Saint-Denis, 75001 Paris, France",Le Klub,"https://www.google.com/maps/search/Le%20Klub%2C%2014%20Rue%20Saint-Denis%2C%2075001%20Paris%2C%20France/@48.8591102,2.3479063,17z",23:30 à 06:00,2024-02-16,"16,00 €",https://shotgun.live/events/technosterone-8,techno
551,551,Folamour DJ set,Le Trabendo,FOLAMOUR,"Parc de, Parc de la Villette, 211 Av. Jean Jaurès, 75019 Paris, France",Le Trabendo,"https://www.google.com/maps/search/Le%20Trabendo%2C%20Parc%20de%2C%20Parc%20de%20la%20Villette%2C%20211%20Av.%20Jean%20Jaur%C3%A8s%2C%2075019%20Paris%2C%20France/@48.8926277,2.3939626,17z",23:59 à 06:00,2024-02-16,,https://shotgun.live/events/folamour-dj-set,electro
552,552,ROCE,Fyf,Rocé,"23 Rue Boyer, 75020 Paris, France",La Maroquinerie,"https://www.google.com/maps/search/La%20Maroquinerie%2C%2023%20Rue%20Boyer%2C%2075020%20Paris%2C%20France/@48.868528,2.39198,17z",19:30 à 22:30,2024-02-16,"22,05 €",https://shotgun.live/events/roce,
